DATA_ID,COLL_METHOD,GEAR_NOTES,COLL_NOTES,FIELD_PRES_METH_TYPE,FIELD_PRES_CHEM,FIELD_CHEM_PCT,FIELD_PRES_PHYS_METH,FIELD_PRES_NOTES,LAB_PRES_METH_TYPE,LAB_PRES_CHEM,LAB_CHEM_PCT,LAB_PRES_PHYS_METH,LAB_PRES_NOTES,DIET_DATA_SOURCE,DIET_ANALYSIS_METHODS,ANALYSIS_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
ACT_7W,trawls,"4.9 m semi-balloon trawl with 3.8 cm mesh body and a 0.6 cm mesh liner. Equipped with a ""Texas"" roller rig made up pf 7.6 cm rubber disks on a chain in front of the head rope",used to collect bottom fishes at 13 stations,physical,NA,NA,ice,NA,chemical ,ethanol,70,NA,NA,gut content,NA,NA,4/8/2014,Theresa Mitchell,12/13/2014,Theresa Mitchell,6/15/2016,Theresa Mitchell
ACT_7W,trawls,"7.6 m semi-balloon trawl with 3.8 cm mesh body and a 0.6 cm mesh liner. Equipped with a ""Texas"" roller rig made up pf 7.6 cm rubber disks on a chain in front of the head rope",used at 5 stations,physical,NA,NA,ice,NA,chemical ,ethanol,70,NA,NA,gut content,NA,NA,4/8/2014,Theresa Mitchell,12/13/2014,Theresa Mitchell,6/15/2016,Theresa Mitchell
ACT_8W,surface trawl,"Surface trawl - airboat pulled a net with a body mesh of 0.6cm (bar) and knitted circular cod mesh of 0.3cm (diameter), between two stakes set 400m apart in each of the eight ponds.  ",NA,chemical,formalin,10,NA,transferred to 40% isopropanol,NA,NA,NA,NA,NA,gut content,NA,NA,2/10/2012,Theresa Mitchell,1/25/2013,Theresa Mitchell,6/15/2016,Theresa Mitchell
ACT_8W,otter trawl,Bottom trawl - airboat pulled a 7.6m otter trawl with body mesh of 1.6cm (bar) and cod mesh of 1.4cm (bar) along the same transects as the surfac e trawl.,NA,chemical,formalin,10,NA,transferred to 40% isopropanol,NA,NA,NA,NA,NA,gut content,NA,NA,2/10/2012,Theresa Mitchell,1/25/2013,Theresa Mitchell,6/15/2016,Theresa Mitchell
ACT_8W,surface trawl,"Surface trawl - airboat pulled a net with a body mesh of 0.6cm (bar) and knitted circular cod mesh of 0.3cm (diameter), between two stakes set 400m apart in each of the eight ponds. ",NA,chemical,formalin,10,NA,transferred to 40% isopropanol,NA,NA,NA,NA,NA,gut content,NA,NA,2/10/2012,Theresa Mitchell,1/25/2013,Theresa Mitchell,6/15/2016,Theresa Mitchell
ACT_8W,otter trawl, Bottom trawl - airboat pulled a 7.6m otter trawl with body mesh of 1.6cm (bar) and cod mesh of 1.4cm (bar) along the same transects as the surfac e trawl.,NA,chemical,formalin,10,NA,transferred to 40% isopropanol,NA,NA,NA,NA,NA,gut content,NA,NA,2/10/2012,Theresa Mitchell,1/25/2013,Theresa Mitchell,6/15/2016,Theresa Mitchell
ACT_6Y,un chinchorro,400 m de longitud y de 4 m de altura de 1.75 de pulgada de luz de malla,NA,chemical,formalin,10,NA,NA,chemical,alcohol metilico,70,NA,NA,gut content,NA,NA,NA,Jim Simons,NA,Jim Simons,6/15/2016,Theresa Mitchell
ACT_3C,flat or baloon trynet,20 foot (6.1 m),samples taken monthly from August 1965 through November 1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,41876,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_3C,box dredge,NA,used at 10 of 16 stations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,41876,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_3C,otter trawl,45 foot (13.7 m),samples made during July 1966 and January 1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,41876,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_11D,SCUBA,NA,used for observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,NA,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_11D,rod and reel,NA,"Fish cut into strips, was used for bait. Examples of bait fish used include: striped mullet, tidewater silverside, grey trigger fish, atlantic spadefish, and red snapper. Fishing began shortly after anchoring and, except for diving periods, continued until termination of the sampling period for that day.",chemical,formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,"The volume of each food item was measured by placing it in a graduated cylinder filled to a specific level with water. The amount of water displaced by the food item, to the nearest 0.2 mL, was recorded. Each item was blotted first to remove any excess liquid. Items too smalll to show measurable displacement were recorded as trace.",NA,NA,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_11D,handline,NA,"Fish cut into strips, was used for bait. Examples of bait fish used include: striped mullet, tidewater silverside, grey trigger fish, atlantic spadefish, and red snapper. Fishing began shortly after anchoring and, except for diving periods, continued until termination of the sampling period for that day.",chemical,formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,"The volume of each food item was measured by placing it in a graduated cylinder filled to a specific level with water. The amount of water displaced by the food item, to the nearest 0.2 mL, was recorded. Each item was blotted first to remove any excess liquid. Items too smalll to show measurable displacement were recorded as trace.",NA,NA,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_11D,speargun,NA,"Proved to be impractical due to the limited visibility, presence of sharks, and greater efficiency of the rod and reel.",chemical,formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,"The volume of each food item was measured by placing it in a graduated cylinder filled to a specific level with water. The amount of water displaced by the food item, to the nearest 0.2 mL, was recorded. Each item was blotted first to remove any excess liquid. Items too smalll to show measurable displacement were recorded as trace.",NA,NA,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_13H,otter trawl,NA,"Collection stations, habitat descriptions and sampling protocol are described in detail by Thayer and Chester (1989).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Food habits of these species were evaluated by grouping individuals into 7 size classes. Stomach contents of all spotted seatrout and gray snapper collected were identified into major groups of prey. The number and size (maximum length) of each prey item in each stomach was noted, but data analysis was reduced to a comparison of the frequency of occurence of each food group by the fish size class and by habitat type. The frequency of occurence was calculated as a percentage of the non-empty stomachs containing the food group.",NA,41877,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_29H,box dredge,NA,15 min bottom tow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,NA,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_29H,standard trynet,6.1 m wide,30 min bottom tow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,NA,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_29H,balloon otter trawl,NA,used at all stations at night in July 1966 and January 1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,NA,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_54S,rotenone,NA,"used to collect very small specimens, 10.5 - 76 mm SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Each stomach containing food was considered 100%, and different items in the same stomach were visually estimated as a portion of the total volume of stomach contents of that fish. Total percentages for various groups were divided by the number of fish containg food. Figures for higher groups are generally larger than the sum of their components. This is because many food items were identified only to higher groups.",NA,41890,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_54S,push net,NA,"used to collect very small specimens, 10.5 - 76 mm SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Each stomach containing food was considered 100%, and different items in the same stomach were visually estimated as a portion of the total volume of stomach contents of that fish. Total percentages for various groups were divided by the number of fish containg food. Figures for higher groups are generally larger than the sum of their components. This is because many food items were identified only to higher groups.",NA,41890,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_54S,seine,NA,"used to collect very small specimens, 10.5 - 76 mm SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Each stomach containing food was considered 100%, and different items in the same stomach were visually estimated as a portion of the total volume of stomach contents of that fish. Total percentages for various groups were divided by the number of fish containg food. Figures for higher groups are generally larger than the sum of their components. This is because many food items were identified only to higher groups.",NA,41890,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_54S,hook and line,NA,more productive but produces a biased sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Each stomach containing food was considered 100%, and different items in the same stomach were visually estimated as a portion of the total volume of stomach contents of that fish. Total percentages for various groups were divided by the number of fish containg food. Figures for higher groups are generally larger than the sum of their components. This is because many food items were identified only to higher groups.",NA,41890,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_54S,nets,NA,unsuitable to catch adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Each stomach containing food was considered 100%, and different items in the same stomach were visually estimated as a portion of the total volume of stomach contents of that fish. Total percentages for various groups were divided by the number of fish containg food. Figures for higher groups are generally larger than the sum of their components. This is because many food items were identified only to higher groups.",NA,41890,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_54S,spears,NA,"useful for small samples, but slow and makes fish weary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Each stomach containing food was considered 100%, and different items in the same stomach were visually estimated as a portion of the total volume of stomach contents of that fish. Total percentages for various groups were divided by the number of fish containg food. Figures for higher groups are generally larger than the sum of their components. This is because many food items were identified only to higher groups.",NA,41890,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_54S,concussion device,A small CO2 cylinder was filled with black gunpowder (about one pound) and ignited by a short length of dynamite fuse with a burning time of 15 to 20 seconds. The steel cylinder is rated for 1800 psi. and has a burst strength of perhaps three times that figure. The effective radius is about 10 ft. ,Conducted early in the morning. Considered the best method found to collect an adequate number of specimens from a single school.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,"Each stomach containing food was considered 100%, and different items in the same stomach were visually estimated as a portion of the total volume of stomach contents of that fish. Total percentages for various groups were divided by the number of fish containg food. Figures for higher groups are generally larger than the sum of their components. This is because many food items were identified only to higher groups.",NA,41890,Theresa Mitchell,NA,Theresa Mitchell,42580,Theresa Mitchell
ACT_19B,Hook & Line,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,10,NA,10% Formalin/Seawater mixture,gut content,Gut Content Analysis- Lowest taxa counted,Dried at 60 degrees Celcius until a stable weight was achieved,NA,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_19B,Spear,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,10,NA,10% Formalin/Seawater mixture,gut content,Gut Content Analysis- Lowest taxa counted,Dried at 60 degrees Celcius until a stable weight was achieved,NA,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_60B,Bongo Net,"""El arte de pesca empleado, consistió de una red de prueba camaronera de 10 m de largo, boca de 9 mcon dos portalones .8 by .5 m cada uno y de pulgada de abertura de malla.""",NA,Chemical,Formalin,10,NA,naturalized with borato de sodio,Chemical,Alcohol metículo,70,NA,NA,gut content,"Examined according to three categories of classification: Primary consumers, secondary consumers, and tertiary consumers.",NA,41690,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_6E,Hook and Line,NA,Specimens of Abudeduf saxatilis from a single school were caught via hook and line,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,Stomach samples were examined under a low-power dissecting microscope,NA,41715,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_6E,Underwater Observation,underwater telescope,"""distant observations of feeding behavior were facilitated by the use of an underwater telescope""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,Stomach samples were examined under a low-power dissecting microscope,NA,41715,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_6E,Spear,NA,Occasional collections at night,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,Stomach samples were examined under a low-power dissecting microscope,NA,41715,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_6E,Net,NA,"At night, netting the light stunned fishes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,Stomach samples were examined under a low-power dissecting microscope,NA,41715,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_1I,Cast nets,NA,pesca atarrayas y tendales de diferentes dimensiones y abertura de malla,NA,NA,NA,NA,NA,Chemical,Formalin,10,NA,NA,gut content,Gut content analysis to lowest taxa,NA,41748,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_3R,Otter trawl,"Spread of 15 feet, with the bag trailing 8 feet. The mesh of the bag was three-eights inch on the side, or three-quarter inch stretched. ",NA,NA,NA,NA,NA,NA,Chemical,Formalin,5,NA,NA,gut content,NA,NA,41699,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_3R,Beam trawl,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,5,NA,NA,gut content,NA,NA,41699,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_3R,Push Net,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,5,NA,NA,gut content,NA,NA,41699,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_3R,Wire Strainers,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,5,NA,NA,gut content,NA,NA,41699,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_3R,Dip nets,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,5,NA,NA,gut content,NA,NA,41699,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_3R,Trammel net,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,5,NA,NA,gut content,NA,NA,41699,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_3R,cast net,NA,NA,NA,NA,NA,NA,NA,Chemical,Formalin,5,NA,NA,gut content,NA,NA,41699,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_50S,Roller frame trawl,3/4 inch stretch mesh,Targeted toward shrimp populations,Chemical,Formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,Dissected; gonads and stomach contents examined and identified,NA,41725,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_50S,rotenone,NA,NA,Chemical,Formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,Dissected; gonads and stomach contents examined and identified,NA,41725,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_50S,Pushnet,"6' x 3.5', 3/8 inch stretch mesh",NA,Chemical,Formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,Dissected; gonads and stomach contents examined and identified,NA,41725,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_50S,Seine,20',NA,Chemical,Formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,Dissected; gonads and stomach contents examined and identified,NA,41725,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_50S,Bag seine,"50' Stretch mesh of 3/8 inch, four feet deep",NA,Chemical,Formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,Dissected; gonads and stomach contents examined and identified,NA,41725,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_50S,Pushnet,"3' x 4', 3/8 inch stretch mesh",NA,Chemical,Formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,Dissected; gonads and stomach contents examined and identified,NA,41725,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_50S,minnow seines,"6, 10, and 20 feet; 1/4 inch stretch mesh",NA,Chemical,Formalin,10,NA,NA,NA,NA,NA,NA,NA,gut content,Dissected; gonads and stomach contents examined and identified,NA,41725,Lily Walker,NA,Theresa Mitchell,42566,Theresa Mitchell
ACT_52M,Seines ,NA,"Surveyed stomaches primarily for brown shrimp and white shrimp Penaeus setiferus, but also recorded frequency occurence for other food items, including fish, caridean shrimp, amphipods, tanaids, polychaetes, mysids, and copepods.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,Disection of undamaged fish samples and stomach content survey. ,NA,6/3/2016,Rebecca Lund,NA,Rebecca Lund,12/12/2016,Theresa Mitchell
ACT_52M,Trawl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,Disection of undamaged fish samples and stomach content survey. ,NA,6/3/2016,Rebecca Lund,NA,Rebecca Lund,12/12/2016,Theresa Mitchell
ACT_52M,Drop net,Dropping 1.8m diameter cylinder to remove enclosed fauna with a pump and dip nets,2 week intervals on flood tide collected in both Spartina alterniflora habitat and on nonvegitative bottom from March 1982 to September 1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,Disection of undamaged fish samples and stomach content survey. ,NA,6/3/2016,Rebecca Lund,NA,Rebecca Lund,12/12/2016,Theresa Mitchell
ACT_63M,Seines ,NA,"Bimonthly, some areas more often than others",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,binocular disection and compound microscope. no attempt made to identify food organism to speceis,NA,6/3/2016,Rebecca Lund,NA,Rebecca Lund,12/12/2016,Theresa Mitchell
ACT_63M,Cast nets,NA,"Bimonthly, some areas more often than others",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,binocular disection and compound microscope. no attempt made to identify food organism to speceis,NA,6/3/2016,Rebecca Lund,NA,Rebecca Lund,12/12/2016,Theresa Mitchell
ACT_3N,Shrimp trawl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gut content,NA,NA,6/3/2016,Rebecca Lund,NA,Rebecca Lund,12/12/2016,Theresa Mitchell
